filename,num_actions,is_complete,is_new,duration
Log_Interactions_BB_1732835511436.json,25,False,False,60.60000000000218
Log_Interactions_BB_1732836715570.json,7,False,False,202.5699999999997
Log_Interactions_BB_1732837590169.json,222,False,False,536.02295
Log_Interactions_BB_1732838671324.json,200,True,False,180.43599999999992
Log_Interactions_BB_1732838916442.json,133,False,False,193.45399999999995
Log_Interactions_BB_1732843110739.json,538,True,False,303.46300000000065
Log_Interactions_BB_1732843414817.json,26,False,False,26.14800000000014
Log_Interactions_BB_1732858522286.json,6,False,False,35.039999999997235
Log_Interactions_BB_1732871943555.json,43,False,False,6.5
Log_Interactions_BB_1732880094401.json,82,True,False,85.4800000000032
Log_Interactions_BB_1732890238794.json,32,False,False,75.4800000000032
Log_Interactions_BB_1732890829738.json,292,True,False,398.2900000000009
Log_Interactions_BB_1732891230278.json,180,True,False,375.5200000000041
Log_Interactions_BB_1732891610967.json,373,True,False,800.4799999999959
Log_Interactions_BB_1732892412697.json,74,True,False,78.7300000000032
Log_Interactions_BB_1732895605929.json,1,False,False,0.0
Log_Interactions_BB_1732897611292.json,41,True,False,86.43000000000029
Log_Interactions_BB_1732903004825.json,177,True,False,481.4099999999962
Log_Interactions_BB_1732903829235.json,264,False,False,1223.5400000000081
Log_Interactions_BB_1732912375635.json,28,False,False,31.480000000010477
Log_Interactions_BB_1732913107735.json,75,True,False,136.88000000000466
Log_Interactions_BB_1732914255874.json,451,True,False,579.2200000000012
Log_Interactions_BB_1732915297403.json,65,False,False,23.289999999993597
Log_Interactions_BB_1732915852799.json,95,True,False,140.66999999999825
Log_Interactions_BB_1732916839015.json,866,False,False,1024.0
Log_Interactions_BB_1733151232952.json,57,True,False,295.98
Log_Interactions_BB_1733151470650.json,1,False,False,0.0
Log_Interactions_BB_1733152349001.json,1,False,False,0.0
Log_Interactions_BB_1733153049923.json,746,True,False,334.37300000000005
Log_Interactions_BB_1733153386782.json,373,False,False,383.2140000000004
Log_Interactions_BB_1733155440076.json,1,False,False,0.0
Log_Interactions_BB_1733156508535.json,359,True,False,798.3779999999997
Log_Interactions_BB_1733158244350.json,1067,True,False,465.5849999999991
Log_Interactions_BB_1733158730317.json,494,True,False,449.8690000000006
Log_Interactions_BB_1733159181303.json,343,False,False,140.38999999999942
Log_Interactions_BB_1733160645688.json,1,False,False,0.0
Log_Interactions_BB_1733163659347.json,76,False,False,77.20999999999913
Log_Interactions_BB_1733166237738.json,55,True,False,2451.4100000000017
Log_Interactions_BB_1733196818450.json,103,False,False,8783.399999999998
Log_Interactions_BB_1733213466541.json,1824,True,False,678.8800000000047
Log_Interactions_BB_1733214593250.json,1,False,False,0.0
Log_Interactions_BB_1733215566136.json,22,False,False,312.51000000000204
Log_Interactions_BB_1733215881833.json,135,True,False,101.58999999999651
Log_Interactions_BB_1733217863817.json,15,False,False,10.080000000001746
Log_Interactions_BB_1733218336352.json,103,False,False,114.08000000000175
Log_Interactions_BB_1733218842453.json,475,True,False,755.4100000000035
Log_Interactions_BB_1733219701779.json,77,False,False,64.55000000000291
Log_Interactions_BB_1733220905781.json,337,False,False,370.3700000000026
Log_Interactions_BB_1733221735710.json,361,False,False,1364.8400000000038
Log_Interactions_BB_1733224721895.json,80,True,False,81.05999999999767
Log_Interactions_BB_1733224805891.json,188,True,False,49.13999999999942
Log_Interactions_BB_1733224858419.json,1,False,False,0.0
Log_Interactions_BB_1733225334004.json,42,False,False,171.95999999999913
Log_Interactions_BB_1733225954612.json,504,False,False,193.5500000000029
Log_Interactions_BB_1733226908316.json,336,True,False,372.6800000000003
Log_Interactions_BB_1733229722245.json,1760,False,False,500.47000000000116
Log_Interactions_BB_1733230279192.json,320,False,False,289.2300000000105
Log_Interactions_BB_1733234575741.json,119,True,False,198.33000000000175
Log_Interactions_BB_1733239156037.json,668,False,False,1373.62999999999
Log_Interactions_BB_1733241017361.json,87,False,False,74.23000000001048
Log_Interactions_BB_1733242187135.json,116,True,False,153.97000000000116
Log_Interactions_BB_1733276343990.json,129,False,False,15654.399999999994
Log_Interactions_BB_1733313717543.json,426,False,False,299.9000000000233
Log_Interactions_BB_1733314872533.json,15,False,False,15.5
Log_Interactions_BB_1733317176181.json,399,False,False,457.29999999998836
Log_Interactions_BB_1733319328705.json,27,False,False,29.20000000001164
Log_Interactions_BB_1733328734665.json,1,False,False,0.0
Log_Interactions_BB_1733364382239.json,34,False,False,4.899999999994179
Log_Interactions_BB_1733375832799.json,46,False,False,21.70000000001164
Log_Interactions_BB_1733400599195.json,70,True,False,73.0
Log_Interactions_BB_1733400673558.json,266,True,False,150.89999999999418
Log_Interactions_BB_1733405677077.json,50,False,False,136.0
Log_Interactions_BB_1733408106334.json,383,False,False,327.70000000001164
Log_Interactions_BB_1733409761656.json,163,True,False,499.9000000000233
Log_Interactions_BB_1733448605022.json,651,True,False,45071.5
Log_Interactions_BB_1733493684896.json,75,True,False,32.20000000001164
Log_Interactions_BB_1733493718210.json,3,False,False,3.7000000000116415
Log_Interactions_BB_1733546203534.json,48,False,False,27706.79999999999
Log_Interactions_BB_1733577789739.json,1,False,False,0.0
Log_Interactions_BB_1733638094037.json,15,False,False,49.40000000002328
Log_Interactions_BB_1733648659777.json,37,True,False,34.100000000034925
Log_Interactions_BB_1733651057968.json,24,False,False,239.89999999996508
Log_Interactions_BB_1733653931596.json,108,True,False,180.0
Log_Interactions_BB_1733654729742.json,124,False,False,256.70000000001164
Log_Interactions_BB_1733654988742.json,79,False,False,231.5
Log_Interactions_BB_1733657552056.json,69,False,False,140.5
Log_Interactions_BB_1733659439781.json,249,True,False,372.9000000000233
Log_Interactions_BB_1733659824823.json,191,False,False,456.6000000000349
Log_Interactions_BB_1733660525793.json,41,False,False,77.40000000002328
Log_Interactions_BB_1733661889052.json,100,True,False,230.40000000002328
Log_Interactions_BB_1733662121987.json,286,True,False,846.8999999999651
Log_Interactions_BB_1733663267860.json,4,False,False,3.900000000023283
Log_Interactions_BB_1733663629768.json,23,False,False,5375.599999999977
Log_Interactions_BB_1733740775763.json,16,False,False,171.30000000004657
Log_Interactions_BB_1733742617208.json,4,False,False,6.099999999976717
Log_Interactions_BB_1733745543598.json,246,False,False,187.5
Log_Interactions_BB_1733747168058.json,4,False,False,2.5
Log_Interactions_BB_1733747842413.json,1,False,False,0.0
Log_Interactions_BB_1733748203668.json,9,False,False,47.84679999999997
Log_Interactions_BB_1733749132957.json,7,False,False,6.948999999999842
Log_Interactions_BB_1733751689988.json,122,False,False,440.9090000000001
Log_Interactions_BB_1733756571631.json,149,True,False,122.60800000000017
Log_Interactions_BB_1733756701291.json,183,False,False,131.89099999999962
Log_Interactions_BB_1733759070949.json,235,True,False,113.28000000000065
Log_Interactions_BB_1733759599197.json,42,False,False,38.590000000000146
Log_Interactions_BB_1733821583782.json,1,False,False,0.0
Log_Interactions_BB_1733821753475.json,3,False,False,0.0
Log_Interactions_BB_1733822286950.json,3,False,False,127.35349999999994
Log_Interactions_BB_1733822498924.json,12,True,False,13.615710000000004
Log_Interactions_BB_1733822537534.json,34,False,False,87.8108
Log_Interactions_BB_1733832631366.json,105,False,False,42.72999999999956
Log_Interactions_BB_1733833239359.json,41,True,False,43.68000000000029
Log_Interactions_BB_1733836080586.json,1,False,False,0.0
Log_Interactions_BB_1733837052372.json,8,False,False,7.450000000000728
Log_Interactions_BB_1733838266358.json,71,False,False,106.88000000000102
Log_Interactions_BB_1733841657117.json,258,False,False,282.15999999999985
Log_Interactions_BB_1733843167734.json,183,False,False,198.03000000000247
Log_Interactions_BB_1733881092134.json,7,False,False,3.3299999999944703
Log_Interactions_BB_1733913781951.json,3,False,False,2.529999999998836
Log_Interactions_BB_1733916489088.json,3,False,False,36.99800000000005
Log_Interactions_BB_1733918487013.json,231,True,False,287.17999999999984
Log_Interactions_BB_1733918775874.json,25,True,False,21.79800000000023
Log_Interactions_BB_1733918799224.json,371,False,False,450.93700000000035
Log_Interactions_BB_1733919252425.json,200,True,True,71.55999999999995
Log_Interactions_BB_1733919336439.json,615,True,True,230.89699999999993
Log_Interactions_BB_1733921339035.json,326,False,True,555.6120000000001
Log_Interactions_BB_1733922197810.json,49,False,False,109.54200000000037
Log_Interactions_BB_1733929096982.json,212,True,False,188.68734999999998
Log_Interactions_BB_1733929662556.json,12,False,False,16.298900000000003
Log_Interactions_BB_1733929680989.json,162,True,False,119.74189999999999
Log_Interactions_BB_1733934955185.json,9,False,False,393.5740000000005
Log_Interactions_BB_1733936130189.json,1,False,False,0.0
Log_Interactions_BB_1733937270678.json,3,False,False,157.03299999999945
Log_Interactions_BB_1733939332324.json,1,False,False,0.0
Log_Interactions_BB_1738060120688.json,481,False,True,511.426622
Log_Interactions_BB_1738062752656.json,83,False,False,256.0269999999996
Log_Interactions_BB_1738063344182.json,423,True,True,1236.783
Log_Interactions_BB_1738064923025.json,2,False,False,0.282999999999447
Log_Interactions_BB_1738066035601.json,368,False,False,724.9170000000004
Log_Interactions_BB_1738067642576.json,41,False,False,63.11200000000008
Log_Interactions_BB_1738069574379.json,70,False,False,61.0619999999999
Log_Interactions_BB_1738070700752.json,82,False,False,33.80000000000109
Log_Interactions_BB_1738071273547.json,219,False,True,3930.67
Log_Interactions_BB_1738075928467.json,22,False,False,17.899999999999636
Log_Interactions_BB_1738077320688.json,59,False,False,65.48999999999796
Log_Interactions_BB_1738077985678.json,46,False,False,25.149999999997817
Log_Interactions_BB_1738079834487.json,64,False,False,74.47999999999956
Log_Interactions_BB_1738143118211.json,214,False,False,7238.556
Log_Interactions_BB_1738152688825.json,178,False,False,143.60999999999876
Log_Interactions_BB_1738153243620.json,509,True,False,547.960000000001
Log_Interactions_BB_1738153793134.json,91,False,False,66.25
Log_Interactions_BB_1738156080828.json,1,False,False,0.0
Log_Interactions_BB_1738159128089.json,197,False,False,112.66999999999825
Log_Interactions_BB_1738163740591.json,187,False,False,42.68999999999869
Log_Interactions_BB_1738164333301.json,250,True,False,338.6399999999994
Log_Interactions_BB_1738325490049.json,14,False,False,5.5900000000001455
Log_Interactions_BB_1738327347989.json,290,False,True,539.1099999999988
Log_Interactions_BB_1738344276822.json,33,False,False,2.9500000000007276
Log_Interactions_BB_1738498975766.json,339,True,True,690.5900000000001
Log_Interactions_BB_1738499684166.json,66,False,False,67.92000000000007
Log_Interactions_BB_1738500442396.json,514,True,True,846.6599999999999
Log_Interactions_BB_1738503696007.json,114,True,True,332.85999999999694
Log_Interactions_BB_1738504030835.json,367,False,True,844.0800000000017
